x1_estimate,x2_estimate
1.4486828709267434,0.43429975059408726
1.497347434523852,0.7337633763496777
1.4535859226246337,0.9970959163687334
1.4277671458921852,0.9857104055577224
1.4984782374957486,0.40330743205836184
1.0599908867963712,0.932781723812668
0.8744396826938527,0.500923452457505
1.09417799624751,0.32385433803865704
1.4040132810541108,0.4163188199619236
1.4766719898285754,0.32946911507085735
1.4251958140526515,0.9546091463721739
1.2772971341641552,0.5182546941757353
1.3912421936092207,0.7483147621398815
1.4999990231520155,0.977570918250867
1.1723020788833811,0.46401290807523515
1.4211908448163515,0.7028220422808795
1.4442630343908858,0.9998053081908829
1.4996874156260247,0.9052397743092017
1.3901822929412155,0.9456827968468241
1.4674147065822178,0.6234965731569555
1.4734135835506352,0.41018601371622576
1.4599871860560816,0.9766653083553065
1.3212632929333548,0.8260779298001631
1.2424765845050207,0.9607146022659392
1.3729832960509591,0.40413266440698636
1.4999506916608991,0.5271998366301521
1.4915864467567788,0.9946534391222124
1.4997648437944773,0.4882673284906973
1.3958065354418798,0.9984037035224648
1.4968497703088979,0.3080425891023233
1.370397369943607,0.9502965308490516
1.4372464762315411,0.8877795959257054
1.4086799526139413,0.699354433926695
1.2632443958887585,0.69997072771764
1.4298388340197012,0.6999792997882343
1.2629023930665129,0.8389765485816175
1.4101854681167016,0.6991809730506691
1.4806364817060123,0.9321735896127554
1.499985670744429,0.39178316474653724
0.948475143204394,0.9068185704239208
1.4766719999061049,0.2625119611977509
0.8786037883119346,0.26989804691693
1.0173189656893007,0.3211874439467677
1.2119998107554752,0.6802737923259089
1.0962972159697344,0.32773136633457706
1.4253217598309373,0.30766351097840866
1.4874354563745982,0.6078567045205165
1.479253128913588,0.28744719165686905
1.4996042218626038,0.6736445655014339
1.4377182675580304,0.8118675266302481
1.345531216259006,0.7796047355334622
1.499999930459381,0.4115750377634656
1.487456932830428,0.3083196614270732
1.4146797323900147,0.9103165407611374
1.46527199441982,0.28355004119080185
1.2375573433377565,0.6968421221653824
1.3490232581593495,0.6853419108457836
1.3896695043277687,0.398003199806396
1.011487360833676,0.5445036298461856
1.4101555518814923,0.43525493616366795
1.0698801403564944,0.45487787030047044
1.1799829304983414,0.9132445269103471
1.4665142011051067,0.4255090289730036
0.9467460218486675,0.30471330326462426
1.4949424188553933,0.8952183268858145
1.0527066414987525,0.6237951984185139
0.8716004245814446,0.4119518192328867
1.4112834656820088,0.28239533648611337
1.197119312400711,0.34300250109377745
1.4997472653514676,0.559552238241563
1.4926184786591905,0.9989488117697163
1.4999878329483929,0.5251326376154892
1.3405237345063097,0.3731694495856657
1.3895637185671355,0.3319299222149867
1.1951616952455644,0.40986450053547735
1.3886869685535983,0.9984785727857437
1.271664566538202,0.5165549719716485
1.3960411620203492,0.9797847845562049
1.0127437100686147,0.43386093202875925
1.0181859085406153,0.40388684653919854
1.0575531684098856,0.4108807769714905
1.4598350780850282,0.6081817877752972
1.1083180247314957,0.27512410132128795
1.1998965813171154,0.5032925464495123
1.4441987543458203,0.49760507727959336
1.4118675031420094,0.5044289532939731
1.4263452245976949,0.2978122812097139
1.4437374084320087,0.6562808978669423
0.7693900343950485,0.33555985034051244
1.3763028734469653,0.9806376985714196
1.4338424759454547,0.41131711314115404
1.462631550854738,0.982510467728976
1.3176282932330214,0.26256126822958725
1.1682192292669065,0.5199133451768311
1.0527192475576557,0.34061765295667695
1.4995146627012244,0.5407031865676776
1.3963165595285765,0.5148254676686527
1.46953356705718,0.6860013294050763
1.1940453128163127,0.4105184436925517
1.402893726454509,0.9996544072970283
1.4766702221575982,0.8475187143538833
1.4418323041355792,0.962674892852929
1.2119999990328985,0.2532547081320468
1.0181790773561779,0.699692950486378
1.1468918230631984,0.6993445322621898
1.4999738578233035,0.9480351557675474
1.2620388226388308,0.6915651926784496
1.291648964263198,0.8266975453196242
1.4999998047497107,0.9796818505916213
1.4267165733614566,0.7569292730452692
1.1981654272778124,0.5206126837324092
1.3912825927858878,0.5036631556838278
1.2701745611388175,0.6723090626338568
1.422669839206282,0.699999485562642
1.319999349590788,0.600076762795559
1.4865349844925932,0.9999998157464975
1.295625287427765,0.2571663865716182
1.4960527678536686,0.5151334478473356
1.4995960033765074,0.2818445320566082
1.475782997478124,0.93868182520085
1.3880413519128592,0.5526379993484019
1.496971778885812,0.3248027506469105
1.4541485542366082,0.9999985667751441
1.3453312175605814,0.9842479965331075
1.4043942201124324,0.38432652084034186
1.3296011430161292,0.3195128361795899
0.911999998210393,0.5074230824139508
1.4865628862041682,0.2846664210070673
1.443593230014136,0.5521861557115619
0.9023231978093682,0.6997353320633295
1.499937930151778,0.699969485208798
1.3448057690541277,0.8530637575734925
1.499918424843793,0.9877455290470449
1.4991248259887104,0.6246840684784583
1.34124698559174,0.6492378681007502
1.498193606888685,0.9558280030720885
1.49965309998399,0.893810218417199
1.132873815911943,0.5115904376326615
1.4608109323935141,0.6999993268893271
1.4505847835881438,0.28989148927207536
0.844776752341241,0.5755397494102229
1.230678776805994,0.25728180282558494
0.7820495481215739,0.4335554417263912
1.2246173551155206,0.40716269684844225
1.006544783533519,0.9599632750190464
1.4377919336477987,0.2527208662344691
1.3963008987392187,0.7119185674141406
1.4373482401411801,0.9859936450866006
1.405512684658562,0.5005685446698801
1.4999999812892357,0.4116061403003154
1.391346954513215,0.47991330221631817
1.2625037672793784,0.48504023606973773
1.4559498816406071,0.26843197885005127
0.9117740882806198,0.41199058701115143
1.4940628342060331,0.6999976941662093
1.4998588850648489,0.2659919310965422
1.3268665594063278,0.3066628995011976
1.4115890593725755,0.5169024666926878
1.4960201528329327,0.35240438421697134
1.3084356305360496,0.5199816427549458
1.0535671120727783,0.34719832460602834
1.4957494784695746,0.8723282263307296
1.2504622905466747,0.6999676482658691
1.4694689135044907,0.9993707635133956
1.4964214207225779,0.999998613638414
1.435172645445175,0.8149544177025373
1.3670851115822977,0.370834335614897
1.3959363316175444,0.6976764908058194
1.4087502679216757,0.9423908315269794
1.4329835098854462,0.9838699250368015
1.382471890285581,0.33285715158451634
1.310119903382987,0.3360095750496937
1.4330262614021656,0.2708171472472935
1.299983693274553,0.9997643573565609
1.4626358241315491,0.699794216657271
1.211227419886925,0.698246261744656
1.312918938829032,0.5491121948256206
1.3919702949774826,0.6305395627482839
1.065628874936792,0.6915695039994751
1.477596011598749,0.6910989450589045
1.4668073148303773,0.5199995761910741
0.7964273123072899,0.6659874827512967
1.4762107068795005,0.6809438905802115
1.4854974584316154,0.6835356610744402
1.364534650827601,0.5180688926085607
0.837326258181972,0.5156766167496764
1.0910348585606777,0.586660110925055
0.794310808115224,0.9989326811837702
1.2509054063544984,0.2706033791315322
1.367150966672377,0.6560790408204831
1.4472067051955013,0.4899722433769215
1.4860819422627025,0.9282235957822538
1.4997071680564034,0.9740473352063154
0.7845491339258632,0.6333807813589506
1.2575806807938361,0.5724789916072819
1.4229425834231775,0.2624709134157466
1.4815575689449147,0.5183694754201521
1.4521402508148606,0.27806592814475894
1.4883822874331312,0.3497561268694175
1.4103580514908642,0.6055115668260473
1.499968414263881,0.9236981713493031
1.1462820779059424,0.3702531700277887
1.3869316516096961,0.49760179234415175
1.2050267947799052,0.6974904419810931
1.4989477414316232,0.6071624920842008
1.3430181938276355,0.5212670799917017
1.4913532771109694,0.2621362637795341
1.199458246717046,0.25449910036867557
1.493170893987849,0.9919378370192193
0.9972790401471444,0.5173893917353418
1.0847265128511716,0.25057795042485875
1.3728682427454917,0.27099490534969883
1.3919113133816754,0.3913724427037713
1.4806315494987508,0.26202439500846586
1.494824463038845,0.2518443216044154
1.496919711732068,0.43418441364435606
1.4659744826059184,0.4330902287226101
1.4599587715959723,0.3746430688335649
1.041890448365306,0.3471999898733633
1.4761007015189436,0.9980828335419122
1.4712169516886142,0.328921825042548
1.4883812843700592,0.615725206737146
1.3789046403716783,0.7340652729813564
1.4235599831430563,0.4034005497902096
1.355386267236931,0.6512101640955905
1.4335640063761157,0.4067554210202728
1.4593173501942873,0.5653687263409056
1.2119948000860463,0.381542959898684
1.4999982900902165,0.9967931654639159
1.3199840010492991,0.2566287075057908
0.8894945897267489,0.9996877303191719
1.4874285988438916,0.763596564954813
0.9691943902867234,0.2568196010951784
1.4999999983997485,0.34214780851315335
1.3835155454505095,0.5168140249682993
1.4876188567426658,0.4059326087086328
0.7585152038358284,0.6999623259834259
1.3934066549008757,0.3193208715247806
1.106267753590592,0.8805180888698297
1.452855700137425,0.4902317342455963
1.346275898695562,0.5198990962193675
0.7598794568195264,0.6999297473873305
1.461100844775065,0.28443079308350827
0.9237795021142611,0.9986690536902432
1.4721652784204313,0.3749201212973942
1.0669068987755077,0.3445336273179354
1.4348923616578193,0.9998273046441202
1.1357909246179465,0.6711677259982277
1.1875871411457648,0.30776293733026094
1.091428707699668,0.32475080684414265
1.107797877798713,0.8773906746376777
1.497043876979244,0.9990214638551188
1.4936810640716836,0.8152464374281901
1.3189352803930494,0.8919995087173486
1.4422501815610675,0.34283303430408346
1.3396259658442256,0.25766870688042665
1.0736895779628914,0.8962689232472392
1.1403471281221278,0.4810681691141408
1.3919152854159222,0.5767622256897664
1.4127587434919873,0.6130785911427067
1.1662539088634538,0.3596383130824345
0.9782067190587931,0.9043966448585533
1.2334451791796515,0.9144632697776579
0.8410533317504981,0.9661763484501659
1.4973551537367875,0.5028702758088678
1.4999999999927263,0.2843464624860605
1.4882569042002556,0.6418891070502684
1.4988616739552565,0.3983295500294102
1.3941317401172282,0.9533647522129973
1.4198654539237574,0.988237027535407
1.3672537397734716,0.4452467264793089
1.496045671071758,0.9997226347998899
1.4601644333212285,0.443074993590187
1.1386911220234017,0.6396581683955019
1.4933366019957375,0.8929893222114403
1.3888884795567045,0.8728884304136023
1.4927714467458042,0.3051091924789489
1.4992760207701599,0.9960231602951684
1.39090765889372,0.5198340501664113
1.2437540321708374,0.45097612238933793
1.4900722444015866,0.5588691244439165
1.2882691779332744,0.95753875473081
1.345551211520114,0.9760259048890474
1.3902584235974929,0.7688191760181757
1.32655486549371,0.99269120061635
1.499930444439299,0.28166132697116797
0.9271924407360806,0.2701580360725859
1.1283925286075656,0.9423726640897716
1.2113441791236994,0.6417073921782671
1.4999695316616424,0.8963198140960414
1.4948254700386898,0.6570404533918934
1.4831895831727842,0.3502419238487735
1.396251621488761,0.2729748177256125
1.4072989135218323,0.9962254629934734
1.1471296702850349,0.2615794219394543
1.4985120172205209,0.2542960228452924
1.36274013446719,0.26836350715132445
1.1073496353801564,0.5694639381353526
0.8760925592417168,0.27013843644744073
1.0684132372984547,0.6376261012994731
1.4983834182760711,0.9979562671320699
1.416357257960263,0.5618403018245279
1.4815325072844232,0.4112183665243398
1.4999890186836238,0.38991714561742796
1.3199955468355475,0.3434533418340263
1.2113701585892902,0.411943848621824
1.016948559309784,0.4966717047133818
1.3919923358966142,0.48528546647181886
1.2832769887889233,0.35665976288775925
0.9314339088845706,0.5058086407455397
1.0197436540785403,0.3053025016880573
1.1337581713229323,0.2992657325964474
0.8332007979673187,0.6325465019333558
1.4835331696095901,0.647873650783469
1.4485689451445796,0.9864418670325079
1.2649919812580521,0.33223620341092586
1.4061527259245996,0.2548825618285513
0.8152733820651094,0.9988092986117186
1.4833137130297644,0.9987133501347062
1.243907878742414,0.5100781634166516
1.4997944623580792,0.7159281705728505
1.4059500742685282,0.3057259706120156
1.4896077193536033,0.4110010209412768
1.2509115475721706,0.9961927582259902
1.4974849359115316,0.30703066526017814
1.4535885855024124,0.9792401141455803
1.44898210533771,0.5725987176794946
1.4999199468301745,0.9538055704434425
1.3912633590125885,0.48774273077017966
1.4202357254819757,0.411418989677387
1.135723794944548,0.9906049549094706
1.3559567047338112,0.9900824172421195
1.2569120768559026,0.5196015763865676
0.9883522748266141,0.4104846476582897
1.4911537946069038,0.9245304045464002
1.1440906328682585,0.5198374462337528
1.276044354099236,0.9999759397356252
1.318248715219391,0.4883198827225095
1.4743365277131815,0.30538793450339047
1.3648369043012918,0.881581576775624
1.4626688266308692,0.6539758055611539
1.495474898294416,0.5763792631896134
1.4060173422126554,0.6578379058872799
1.4997903483467885,0.7480927421002727
1.4959935765306056,0.8157607644343046
1.4577704615442388,0.9776049900012611
1.2321777615712997,0.2607765097938941
1.4989077791366143,0.5919999923501669
1.088242158025625,0.37293336566203333
1.3789034993529385,0.7716099699219907
1.4907088225223597,0.9985732290805456
1.2771474164008223,0.4865170402475158
1.4988933183763993,0.6512437517660605
1.2060645416077433,0.9385692957292789
0.8445757903274581,0.6458193516563983
1.4999945692752816,0.6984799112602904
1.3089141753296945,0.8195271575233576
0.8098369025312036,0.6915965334588158
1.2119955800881,0.6785702626211988
1.4995058301775035,0.6150356470309492
1.25507226163834,0.9846428085049402
1.4849582188503576,0.6471993563815182
1.174213698655363,0.3362225151911933
1.2831418223758202,0.6988881384694712
1.4930375557898001,0.9998488348583483
1.4834759965832245,0.9955852287630498
1.4938721292047579,0.26249013545850736
1.4890346429296097,0.25343604208870396
0.9064670016266885,0.6718502772715315
1.2119999996598694,0.733755404584189
1.3035394682889059,0.7975629136630987
1.4909647514395101,0.4060473527435449
1.0913385958452315,0.4951962678543355
1.4510575371262124,0.9999101212195597
1.4907344077164764,0.41161925150512274
0.793405138378704,0.9982387303940131
1.4981880482028254,0.5859219291789232
1.4349590201792215,0.9979188925480451
1.2871806837842292,0.38517093439377115
1.4145563675978876,0.41183194177681887
1.155746108227337,0.3282531542238442
1.4568475293104552,0.8065398177748774
1.4992057239282433,0.9985635019146949
1.4793063189670805,0.29899878393284984
1.1835397387958895,0.6332734545499243
1.4996200540383784,0.9673070290017413
1.272509172234522,0.40790751737510816
1.3062809007120557,0.9989070942294677
1.4996205859972858,0.982406000475016
1.2828296684371354,0.3471975275389565
1.469532237538471,0.8589821236830356
1.0649665375934794,0.2694309925151608
1.4985538569362322,0.6619863348153435
1.3392315888878072,0.6343270064644501
1.2085843583960714,0.9983942149698526
1.4939079231720225,0.33968602954546595
1.4722007797363932,0.6865591045250276
1.292272906327962,0.4117042866334872
0.884587280673081,0.9944554279737492
0.7709951982103931,0.2624494696595942
1.4982465416507615,0.29176022005762764
1.4994695841202965,0.30714972784338634
1.4998158153541015,0.6889602405737753
1.0140724586916536,0.6390634585269349
1.486002186864028,0.25753818417734387
1.4985772461211753,0.6162748676893611
1.3271973347164232,0.2927488476153
1.391815050211305,0.5854037175964442
1.349508234455022,0.2500034799143732
1.1999794359710905,0.454255951323816
1.1697702569087256,0.8385076746890923
1.496622988218627,0.5270871841710738
1.494343956427746,0.29373576360727016
1.244106401642714,0.2625966793939802
1.4988856660176677,0.6981835873406025
1.058591108875303,0.3447231464283044
1.4997230834040067,0.5685017952992845
1.4459397816749036,0.8719344991958552
1.4761592782052806,0.991386325742124
1.3880521342486567,0.8430998077420884
1.4817254082299702,0.6667591130163913
0.781206965022468,0.7433059632430585
0.9119998114541511,0.6610778517762256
1.4958067048113608,0.4940362401595989
1.3679999685022652,0.9970971157379493
1.4725678368211677,0.7430827983589038
0.9108966283784872,0.5198339330871897
1.4999998854458032,0.2527931125672345
1.191926140157523,0.998553434009582
1.1999993719546265,0.88032187991029
1.4998273250925576,0.30567472779609733
1.3888210945494042,0.41091158489292534
0.7526275116544204,0.5195952288166297
1.497489096672444,0.6999975915382647
1.4504958188523,0.8570106455257948
1.496890513081042,0.971542037833173
1.4863156998608704,0.6708948619378956
1.2993153302476894,0.31492680158640385
0.9716734285015084,0.6613886707961184
1.4968718253459792,0.5199547548919895
1.2318631878893362,0.6989512446396258
1.0567839414875382,0.343666253555903
1.4539992396991455,0.6986180851184337
1.001705023807172,0.39213214957100495
0.9809547158378762,0.6562151308818531
1.468690358899963,0.4900544726606629
1.4032964330592244,0.34858742838893864
1.3212145938472344,0.9996720154121571
1.4899517482240607,0.8271694128707022
0.7840814237759055,0.3058780663108305
0.8177756180979475,0.7502244434753532
1.0518660844661862,0.5578905855670228
1.4969763413535988,0.9938584824955422
1.4969746323342696,0.3655447470412761
1.4912855790634982,0.2765849519865994
1.3916046337116996,0.5719389320309104
1.4766207037536065,0.37899364317854245
1.3560705310700303,0.7565931524941037
1.4491503049409629,0.45461834654125033
1.2850126079996493,0.6820302938560798
1.4884926847818538,0.9942157742170302
0.8976023827739996,0.2924954939440313
1.49965246543463,0.989776878054195
1.0199862510897442,0.41120589523034795
1.403387436213564,0.6999989619261006
1.2423690711356083,0.4408701794382918
1.0889975373664573,0.3623939076029702
1.499964193888972,0.6919267872278076
1.2551994676486748,0.6766294957596075
1.3455582719747645,0.8531198668162706
1.434853284224231,0.2506600195641869
1.41035824806477,0.3471973599695058
1.1975443589366306,0.3081683762453252
1.1272568634870628,0.3785799125342656
1.1325925244167139,0.8713682019665409
1.4491099962730125,0.3457784723027377
1.4512935327031566,0.9879858053747064
1.4372534780819364,0.5829569321187414
1.4988355948740404,0.6991991307049209
1.498442763244666,0.3860213710476497
1.0051464604239897,0.8962676640615844
1.326496104187714,0.43268119875779315
1.4672623297754852,0.4662035814816007
1.372934256417107,0.43006023865069093
1.4912240128178185,0.2679690375722319
0.8652322643475759,0.7944818664421018
1.319914290537668,0.29643420771937296
1.4567965882104361,0.6487250389307236
1.499794314713767,0.8769994271300784
1.4235566246781013,0.29975520619776946
0.9001767635259995,0.6153950710408365
1.4665740316329858,0.34709136082744046
1.4653162044369523,0.5192320288563833
1.4329457766091043,0.6989115961295377
0.7641954842735833,0.5462610202456081
1.1057884513490293,0.5192489903383899
1.4087919686028285,0.6969722077016629
0.7543547587319601,0.5199564073333962
1.4350556216622996,0.33643869977006674
1.3961358376238202,0.993337190593849
