iter	RMSE
387	0.3416305565
388	0.3413792631
389	0.3411892196
390	0.3410167371
391	0.3406194165
392	0.3405231841
393	0.3401742504
394	0.3399743898
395	0.3396942954
396	0.3394965366
397	0.3391393989
398	0.3390115704
399	0.338831796
400	0.3385427142
401	0.3382517064
402	0.3379685204
403	0.3378144803
404	0.3376861271
405	0.3373876107
406	0.3371598729
407	0.336924702
408	0.3366956805
409	0.3364862346
410	0.3361636266
411	0.335985536
412	0.3358261914
413	0.3357548814
414	0.3355788903
415	0.3351936959
416	0.3350190637
417	0.3347500134
418	0.3343647575
419	0.3341242634
420	0.3339017833
421	0.3336213874
422	0.3332410032
423	0.3328899608
424	0.3327517761
425	0.3324188225
426	0.332231727
427	0.3320166925
428	0.331795799
429	0.3316092581
430	0.3314125439
431	0.3312039903
432	0.3309968401
433	0.3308419453
434	0.3307074226
435	0.3302673235
436	0.3300249233
437	0.329873378
438	0.3296044209
439	0.3293183638
440	0.3289850372
441	0.3287296714
442	0.3284758705
443	0.3281586784
444	0.3279387902
445	0.3277951804
446	0.3276162847
447	0.3273418751
448	0.3271735178
449	0.3269581075
450	0.3267629207
451	0.3266931292
452	0.3264456396
453	0.326187063
454	0.3258165785
455	0.3256178838
456	0.3254385292
457	0.3253449963
458	0.3251929343
459	0.3248863405
460	0.3247271208
461	0.3245246294
462	0.3243782167
463	0.3241947427
464	0.324111066
465	0.3238797654
466	0.3236438132
467	0.3233315305
468	0.3231579738
469	0.3229605913
470	0.322645125
471	0.3223369962
472	0.3221805611
473	0.3217996995
474	0.3216446257
475	0.3215274755
476	0.3213066823
477	0.3210581436
478	0.3209258322
479	0.3208528965
480	0.3206572097
481	0.320477154
482	0.3203013392
483	0.3201493488
484	0.3198653874
485	0.319586406
486	0.3193209551
487	0.3191451398
488	0.3189884112
489	0.31888193
490	0.3187380747
491	0.3185518712
492	0.3183839016
493	0.3181702104
494	0.3180100157
495	0.3178106356
496	0.3176363017
497	0.3174630483
498	0.3172638077
499	0.3171525528
500	0.3169707597
501	0.3167684688
502	0.3166259566
503	0.3164907285
504	0.3163233532
505	0.3162005918
506	0.316071234
507	0.3159051583
508	0.315798759
509	0.3156592554
510	0.3155044947
511	0.3153212345
512	0.3151670996
513	0.3149841479
514	0.314780644
515	0.3146586957
516	0.314384084
517	0.3142270184
518	0.3140614239
519	0.3139115701
520	0.3137352628
521	0.3135176443
522	0.3133585141
523	0.3132051821
524	0.3129683641
525	0.3127126814
526	0.3125361754
527	0.3124337371
528	0.3123039788
529	0.3120773288
530	0.311866492
531	0.3117029798
532	0.3115088697
533	0.3111434217
534	0.3109786804
535	0.3108561151
536	0.3107599428
537	0.3106173571
538	0.3104682244
539	0.3103950594
540	0.3102375174
541	0.3100284127
542	0.3098475831
543	0.3096891607
544	0.3095535814
545	0.3093941058
546	0.3092192666
547	0.3090961123
548	0.3088385097
549	0.3087105591
550	0.3085131559
551	0.3083406019
552	0.3082061317
553	0.3080505551
554	0.3078507109
555	0.3076002942
556	0.3074479733
557	0.3073178531
558	0.3072013477
559	0.3071091757
560	0.3069633606
561	0.3068382439
562	0.3066432984
563	0.306535149
564	0.3063343803
565	0.3062695199
566	0.3060278136
567	0.3059001957
568	0.3057115533
569	0.3055052779
570	0.3053877142
571	0.3051832717
572	0.3050160529
573	0.3049036854
574	0.3047189805
575	0.3044958499
576	0.3042232643
577	0.3039698265
578	0.3038777272
579	0.3037064601
580	0.3033579471
581	0.3032298637
582	0.3030846666
583	0.3029819001
584	0.3028857158
585	0.3027289389
586	0.3025354129
587	0.3023041099
588	0.3021956509
589	0.3020359781
590	0.3018999821
591	0.3017908426
592	0.3015731757
593	0.3014086424
594	0.3012186999
595	0.3011091398
596	0.3010600317
597	0.3008471637
598	0.300650973
599	0.300561991
600	0.300403414
601	0.3002002797
602	0.3000966525
603	0.2998774617
604	0.2995823074
605	0.2995221383
606	0.2992977697
607	0.2991663875
608	0.2991115896
609	0.2989422754
610	0.2988227482
611	0.2986870083
612	0.2985448234
613	0.2984508251
614	0.2983304555
615	0.2982225106
616	0.2980534312
617	0.2979891835
618	0.2976750801
619	0.2975210934
620	0.2973570996
621	0.2972596543
622	0.2969458563
623	0.2967696315
624	0.2965648394
625	0.2964678256
626	0.2963369804
627	0.2962053466
628	0.2959717692
629	0.2957962998
630	0.2956635825
631	0.2955914634
632	0.2954232927
633	0.2953565811
634	0.2951540776
635	0.2950996593
636	0.2950020564
637	0.2949102107
638	0.2948038525
639	0.2946518498
640	0.2944673581
641	0.2943053813
642	0.2941193343
643	0.2939908762
644	0.2938640913
645	0.2937451882
646	0.2935487018
647	0.2934023809
648	0.2932529058
649	0.293093018
650	0.2927871194
651	0.2927041936
652	0.2925903301
653	0.2924649475
654	0.2922314807
655	0.2919838806
656	0.2917604507
657	0.2916113163
658	0.2914481443
659	0.2912299159
660	0.2910565363
661	0.2909298017
662	0.2908090896
663	0.2906991121
664	0.2904007072
665	0.2902947636
666	0.2901530632
667	0.2899683473
668	0.289915896
669	0.2897627273
670	0.2896461504
671	0.2894737534
672	0.2892632908
673	0.2890698708
674	0.2889494898
675	0.2888030442
676	0.2885887816
677	0.2883987407
678	0.2882929989
679	0.2881347706
680	0.2879442242
681	0.2877854391
682	0.2876117108
683	0.287481193
684	0.2872429839
685	0.2870759962
686	0.2869419139
687	0.2867634849
688	0.2866316916
689	0.2865683846
690	0.2862955618
691	0.2861315613
692	0.2859174391
693	0.2857700017
694	0.2856350635
695	0.2854516647
696	0.2853677959
697	0.2852663378
698	0.2851758701
699	0.2850620108
700	0.2849445642
701	0.2848363745
702	0.2847170839
703	0.2845719398
704	0.2844096303
705	0.284240523
706	0.2841305417
707	0.2839374948
708	0.2837947316
709	0.2837024171
710	0.2835254215
711	0.283503069
712	0.2833861305
713	0.2833040013
714	0.2831858299
715	0.2830347815
716	0.2829254075
717	0.2828321262
718	0.2826856077
719	0.2825971169
720	0.2824172874
721	0.2822901275
722	0.2821761272
723	0.2818742793
724	0.2816915818
725	0.2815221552
726	0.2812901065
727	0.2811929736
728	0.2811633329
729	0.2810295409
730	0.2809184437
731	0.2807800547
732	0.2807240717
733	0.2805921674
734	0.2805331823
735	0.2804007324
736	0.280181786
737	0.2800028599
738	0.2798827456
739	0.2796402896
740	0.2795894111
741	0.2794459848
742	0.2793143738
743	0.2792003522
744	0.2790522717
745	0.2788470986
746	0.2786424167
747	0.2785234448
748	0.2784175836
749	0.2783199174
750	0.2782276961
751	0.2779811354
752	0.2778206923
753	0.2776846055
754	0.277571557
755	0.2774026138
756	0.2772503665
757	0.2771397529
758	0.2770461081
759	0.2769520924
760	0.2767088933
761	0.2765807628
762	0.2764014994
763	0.2763149423
764	0.2761088021
765	0.2759255656
766	0.2757944694
767	0.2756765447
768	0.2755662582
769	0.2754336951
770	0.2752146186
771	0.2751492719
772	0.2750315674
773	0.2747760674
774	0.2746253835
775	0.2745316946
776	0.2741941221
777	0.2740467683
778	0.2739837306
779	0.2738803195
780	0.273746339
781	0.2735323934
782	0.2733913372
783	0.2732655748
784	0.2731463301
785	0.2729684614
786	0.2728919985
787	0.2726791785
788	0.2725371569
789	0.2723534531
790	0.2722428381
791	0.2721669706
792	0.2720971503
793	0.2719748559
794	0.2718413945
795	0.2716708378
796	0.271564712
797	0.2713311577
798	0.2712526694
799	0.2711774028
800	0.2710248689
801	0.2708339294
802	0.2707370151
803	0.2705937001
804	0.2704612608
805	0.2703396508
806	0.2702241548
807	0.2700549743
808	0.2699485187
809	0.2697661094
810	0.2696041814
811	0.269522764
812	0.2694294712
813	0.2692734492
814	0.2691457143
815	0.2690410127
816	0.2688931603
817	0.2687857797
818	0.2686427064
819	0.2685576185
820	0.2684403928
821	0.2683089594
822	0.2682225349
823	0.2681094518
824	0.2679233389
825	0.2677816116
826	0.267670617
827	0.2675619176
828	0.2674173573
829	0.2673271875
830	0.2672477931
831	0.267150884
832	0.267013076
833	0.2669028051
834	0.266802472
835	0.2666775404
836	0.2666462566
837	0.2665064937
838	0.2664139603
839	0.2663324043
840	0.2661829753
841	0.2660278589
842	0.2658899224
843	0.2657573375
844	0.2655478852
845	0.2654574679
846	0.2652991134
847	0.2651780003
848	0.2649801157
849	0.2647669577
850	0.2646671286
851	0.264520524
852	0.2644296902
853	0.2643647557
854	0.2642129098
855	0.2640821536
856	0.2640109485
857	0.2638646763
858	0.2637110293
859	0.2635699515
860	0.2634904223
861	0.2634138297
862	0.2633184616
863	0.2632928471
864	0.2632383941
865	0.2631290226
866	0.2630178581
867	0.2629189564
868	0.2628196557
869	0.2627662955
870	0.2626134518
871	0.2624841402
872	0.2623726545
873	0.2622460706
874	0.2621837462
875	0.2620915168
876	0.262047749
877	0.2619802921
878	0.261876291
879	0.2617241437
880	0.2616059142
881	0.2615300522
882	0.2614606547
883	0.2613022467
884	0.2611294157
885	0.2609533179
886	0.2608437241
887	0.260728445
888	0.2606831874
889	0.2605594836
890	0.2604623438
891	0.2603339204
892	0.2601330776
893	0.2600072171
894	0.2599173362
895	0.2597738485
896	0.2595354256
897	0.2594048916
898	0.2592887331
899	0.2592099294
900	0.2591651943
901	0.2590443736
902	0.2589313171
903	0.2587457912
904	0.2586031529
905	0.2585199302
906	0.2584033011
907	0.2582786967
908	0.2580787156
909	0.2579329836
910	0.2578878622
911	0.2577167179
912	0.2576809768
913	0.2576015745
914	0.2575135873
915	0.257370117
916	0.2572160662
917	0.2571363901
918	0.2570600176
919	0.2568973886
920	0.2567466727
921	0.2566662151
922	0.2565585732
923	0.2564571229
924	0.2563648998
925	0.256208671
926	0.2561674588
927	0.2560483388
928	0.2560050314
929	0.2559172282
930	0.2558372982
931	0.2557125933
932	0.2555225803
933	0.2554730106
934	0.2553563027
935	0.2552260533
936	0.2551662927
937	0.2550726176
938	0.2548797681
939	0.2547772824
940	0.2546261943
941	0.2544814478
942	0.2543304376
943	0.2542675773
944	0.2541941987
945	0.2540403273
946	0.2539040794
947	0.2537771542
948	0.2536894723
949	0.2536208994
950	0.2535015124
951	0.2533717689
952	0.2532964956
953	0.2531599099
954	0.2530801315
955	0.2528676971
956	0.2527497991
957	0.2526227743
958	0.252538101
959	0.2524864413
960	0.2524161925
961	0.2523499069
962	0.252178099
963	0.2521189424
964	0.252028215
965	0.25190099
966	0.2517918077
967	0.2517591896
968	0.2516590108
969	0.2515987516
970	0.2515085967
971	0.2513820787
972	0.2513383544
973	0.2511194436
974	0.251053696
975	0.2508920941
976	0.2508011189
977	0.2506759645
978	0.2504250164
979	0.2502579829
980	0.2501497928
981	0.2500792257
982	0.2500248068
983	0.2498652702
984	0.2497623968
985	0.2497033769
986	0.2496055774
987	0.2495080206
988	0.2494594781
989	0.2493322629
990	0.2492617314
991	0.2491237283
992	0.2489439629
993	0.2488613316
994	0.2487268825
995	0.2486116639
996	0.248489579
997	0.2483983991
998	0.2482989449
999	0.2481917109
1000	0.2481168018
1001	0.2480492837
1002	0.247945312
1003	0.2478837436
1004	0.2478448704
1005	0.2477713357
1006	0.2477004533
1007	0.2475626124
1008	0.2473947842
1009	0.2473428916
1010	0.2472558619
1011	0.2472034127
1012	0.2471151209
1013	0.2468936091
1014	0.246797195
1015	0.2467056233
1016	0.2465869859
1017	0.2465018213
1018	0.2463194015
1019	0.2462303118
1020	0.2460882621
1021	0.2459533881
1022	0.2457848524
1023	0.2456965772
1024	0.2455744026
1025	0.245466425
1026	0.2453728508
1027	0.245302614
1028	0.2452388754
1029	0.2451456234
1030	0.2450207937
1031	0.2449086883
1032	0.2447896453
1033	0.2447448954
1034	0.2446703655
1035	0.2445545011
1036	0.2444951926
1037	0.2444269515
1038	0.2443581253
1039	0.2442581803
1040	0.2441494229
1041	0.244069456
1042	0.243998927
1043	0.2437582182
1044	0.24365782
1045	0.2435776961
1046	0.2434281002
1047	0.2433369655
1048	0.2431678256
1049	0.2430769046
1050	0.2430076476
1051	0.242867065
1052	0.2428353769
1053	0.2427196363
1054	0.2426502509
1055	0.2424973322
1056	0.2423859299
1057	0.2423226238
1058	0.2422656539
1059	0.2421817294
1060	0.2420216642
1061	0.2419196726
1062	0.2418347612
1063	0.2417284939
1064	0.2416259772
1065	0.2415430093
1066	0.2414492507
1067	0.2413888759
1068	0.241338447
1069	0.2412255914
1070	0.2411068657
1071	0.2409775523
1072	0.240921348
1073	0.2407822179
1074	0.2406743485
1075	0.2406420691
1076	0.2404579582
1077	0.2403910033
1078	0.2402982756
1079	0.2402216187
1080	0.2401057303
1081	0.2400090012
1082	0.2399613533
1083	0.2398353033
1084	0.2396829608
1085	0.2396306343
1086	0.2394613859
1087	0.2393986823
1088	0.2392212961
1089	0.2391089129
1090	0.2390028618
1091	0.2388304686
1092	0.2387512577
1093	0.2386454272
1094	0.2385348096
1095	0.2384707105
1096	0.2383683816
1097	0.23827338
1098	0.2382034342
1099	0.2381073958
1100	0.2379996625
1101	0.2378880452
1102	0.237814462
1103	0.2377350346
1104	0.2376853984
1105	0.2375563101
1106	0.2374665601
1107	0.2373665677
1108	0.2373154023
1109	0.2372090848
1110	0.2370848149
1111	0.2370024071
1112	0.2367980565
1113	0.23670206
1114	0.236561681
1115	0.2364481763
1116	0.2363781623
1117	0.2363333069
1118	0.2362749761
1119	0.2362059745
1120	0.2361616618
1121	0.2360667092
1122	0.2359847318
1123	0.2359141482
1124	0.2358159682
1125	0.2357392811
1126	0.2356727121
1127	0.2355862389
1128	0.2354580346
1129	0.2353878671
1130	0.2353378856
1131	0.2352860589
1132	0.235139447
1133	0.2350911005
1134	0.2349960465
1135	0.234907867
1136	0.2348304251
1137	0.2347758207
1138	0.2347020552
1139	0.2346706175
1140	0.2345336357
1141	0.2344372396
1142	0.2342947647
1143	0.234247906
1144	0.2341057471
1145	0.2340315522
1146	0.2339320417
1147	0.2337869456
1148	0.2337233118
1149	0.2336600502
1150	0.2335247108
1151	0.2333863125
1152	0.2332546987
1153	0.2331958367
1154	0.2331191451
1155	0.2330647531
1156	0.2329734999
1157	0.2328706466
1158	0.2327947709
1159	0.2326670691
1160	0.2324849971
1161	0.2323985318
1162	0.2323489461
1163	0.2322598703
1164	0.232184934
1165	0.2320454905
1166	0.2320057669
1167	0.2319581347
1168	0.2318744028
1169	0.2318159977
1170	0.2317341485
1171	0.2316495199
1172	0.2315781956
1173	0.2314550299
1174	0.2312728294
1175	0.2311836986
1176	0.2310817077
1177	0.2310173511
1178	0.2309460363
1179	0.2307749186
1180	0.2306902696
1181	0.2306424331
1182	0.2305499588
1183	0.2304470856
1184	0.2304057009
1185	0.230352435
1186	0.2302884867
1187	0.230084416
1188	0.2299824646
1189	0.2298918833
1190	0.2297471053
1191	0.2296841555
1192	0.2296034698
1193	0.229479375
1194	0.2293886252
1195	0.2293531687
1196	0.2292624663
1197	0.2291784103
1198	0.2290585779
1199	0.2289681708
1200	0.2289095668
1201	0.2287977687
1202	0.2287107864
1203	0.2286218409
1204	0.2285297494
1205	0.228427195
1206	0.2283702392
1207	0.22828471
1208	0.2281468846
1209	0.2280873118
1210	0.227985999
1211	0.2279242207
1212	0.2278090409
1213	0.2276954992
1214	0.2276297624
1215	0.2275461216
1216	0.2274579559
1217	0.227278534
1218	0.2271947717
1219	0.2270709575
1220	0.2269923251
1221	0.2268470962
1222	0.2267255997
1223	0.2265528537
1224	0.2264819928
1225	0.2263975223
1226	0.2263034991
1227	0.2262284728
1228	0.2260926083
1229	0.2259926829
1230	0.2259440236
1231	0.2258264972
1232	0.2257571355
1233	0.2256739825
1234	0.2255767971
1235	0.2254140878
1236	0.2253207449
1237	0.2252091578
1238	0.2250388407
1239	0.2248935583
1240	0.2247826624
1241	0.2246949679
1242	0.2246145698
1243	0.2245224472
1244	0.224384015
1245	0.2242938079
1246	0.2242209447
1247	0.224115137
1248	0.2240344684
1249	0.2239386245
1250	0.2238666455
1251	0.2237673473
1252	0.2236439041
1253	0.2235661883
1254	0.2235299813
1255	0.2234660248
1256	0.2233938833
1257	0.2232968843
1258	0.2232343765
1259	0.2231273365
1260	0.2230656102
1261	0.2229107383
1262	0.2227788951
1263	0.2226678891
1264	0.2225476949
1265	0.2224721745
1266	0.2223738397
1267	0.2223266036
1268	0.2221947367
1269	0.2221576757
1270	0.2220843296
1271	0.222012825
1272	0.2219482817
1273	0.2218565101
1274	0.221753402
1275	0.2216358623
1276	0.2215159211
1277	0.2214396673
1278	0.2213583432
1279	0.2212895543
1280	0.2211981589
1281	0.2210791829
1282	0.2210223193
1283	0.2209285401
1284	0.2208177493
1285	0.2207322942
1286	0.2206861196
1287	0.2205756436
1288	0.2204858837
1289	0.2204155933
1290	0.2203521468
1291	0.2202364182
1292	0.2201221565
1293	0.220043512
1294	0.2199387995
1295	0.2198067253
1296	0.2197136973
1297	0.2195876224
1298	0.2194963047
1299	0.219383718
1300	0.2193266419
1301	0.2192633896
1302	0.2191978236
1303	0.2191384903
1304	0.2190510289
1305	0.2189795189
1306	0.2188609313
1307	0.2187701015
1308	0.2186825539
1309	0.2186301433
1310	0.2185186595
1311	0.2184509377
1312	0.2183494234
1313	0.2182421621
1314	0.2181624068
1315	0.2180458191
1316	0.2179880653
1317	0.2179342774
1318	0.2178037079
1319	0.2176979142
1320	0.2176177704
1321	0.2175060328
1322	0.2174307459
1323	0.2173616483
1324	0.2172917475
1325	0.2171499643
1326	0.2171107152
1327	0.2170340127
1328	0.2169813025
1329	0.2169409765
1330	0.2168645621
1331	0.2167763222
1332	0.2167342073
1333	0.2166446529
1334	0.2165794166
1335	0.2165005874
1336	0.2164306783
1337	0.2164001598
1338	0.2162408144
1339	0.2161481799
1340	0.2160177582
1341	0.2158829483
1342	0.2157615231
1343	0.2156907303
1344	0.2155899764
1345	0.2154717821
1346	0.2154223639
1347	0.2153923224
1348	0.2153279042
1349	0.215291214
1350	0.2152186309
1351	0.2151147766
1352	0.2150246254
1353	0.2149383601
1354	0.2148512852
1355	0.2147756625
1356	0.2147363514
1357	0.2146819031
1358	0.2145683554
1359	0.2144383341
1360	0.2144045595
1361	0.2142997955
1362	0.2142022785
1363	0.2141468231
1364	0.2140885567
1365	0.2139828315
1366	0.2138669367
1367	0.2137623372
1368	0.2136833555
1369	0.2136066942
1370	0.2134716383
1371	0.2133499864
1372	0.2133028203
1373	0.2132243424
1374	0.2131133236
1375	0.2129974868
1376	0.2129452918
1377	0.2128585978
1378	0.2127428616
1379	0.2126975902
1380	0.2125933831
1381	0.212457661
1382	0.2124057842
1383	0.212360795
1384	0.2122786422
1385	0.2122393789
1386	0.2120898261
1387	0.2119543517
1388	0.211890011
1389	0.2118047723
1390	0.2117643072
1391	0.2116736965
1392	0.2116137696
1393	0.2115255012
1394	0.2114300528
1395	0.2113332185
1396	0.2112436995
1397	0.2111698755
1398	0.2110921754
1399	0.211026847
