time_s$lw_x$lw_y$lw_z$lh_x$lh_y$lh_z$la_x$la_y$la_z$ra_x$ra_y$ra_z$subj_id$gender$age$height_in$weight_lbs$race$right_handed
1059.33$-0.941$0.168$0.215$-0.32$-0.789$-0.469$0.719$0.664$0.176$-0.809$0.57$0.219$id82b9735c$male$43$$185.0$caucasian$1
2192.85$-0.508$0.105$-0.879$-0.461$-0.738$-0.445$0.125$0.98$0.012$-0.84$0.586$0.078$idfc5f05e4$female$30$65.0$110.0$caucasian$1
2187.52$-0.641$-0.012$-0.84$-0.355$-0.777$-0.449$0.012$1.016$0.047$-0.746$0.719$0.039$id00b70b13$female$45$69.0$212.0$caucasian$1
1785.4$-0.973$0.152$0.102$-0.313$-0.816$-0.461$-0.125$1.047$0.012$-0.766$$0.125$id00b70b13$female$45$69.0$212.0$caucasian$1
2170.49$-0.578$0.063$-0.84$-0.449$-0.738$-0.449$0.121$0.996$0.023$-0.84$0.539$0.164$id9603e9c3$male$30$72.0$198.0$asian$1
1488.63$-0.84$0.219$0.086$-0.465$-0.703$$0.645$$0.191$-0.871$0.59$0.16$id9603e9c3$male$30$72.0$198.0$asian$1
1250.71$-0.773$0.387$-0.289$-0.477$-0.707$-0.57$0.555$0.766$-0.09$-0.746$0.555$0.375$id37a54bbf$female$52$68.0$206.0$black$1
1494.9$-0.727$0.504$-0.617$-0.438$-0.73$-0.461$0.633$0.734$0.102$-0.801$0.539$0.18$id5993bf4a$female$45$69.0$141.0$caucasian$1
2170.95$-0.566$0.07$-0.836$$-0.734$-0.449$0.121$0.996$0.016$-0.844$0.543$0.168$id82b9735c$male$43$71.0$185.0$caucasian$1
1143.57$-1.02$0.316$-0.055$-0.418$-0.723$-0.582$0.48$0.813$$-0.75$0.586$0.266$id1165e00c$female$35$66.0$142.0$black$0
1689.84$-1.035$0.262$0.055$-0.445$-0.707$-0.461$$1.047$0.023$-0.777$0.664$0.227$idd80ac2b4$female$29$73.0$154.0$caucasian$1
1916.4$-0.93$0.363$0.188$-0.488$-0.762$-0.438$0.199$0.996$0.07$-0.801$0.621$0.094$id8e66893c$female$39$63.0$114.0$asian$1
1071.36$$0.598$0.223$-0.348$-0.785$-0.469$0.723$0.652$0.164$-0.805$0.563$0.227$id4ea159a8$female$32$64.0$115.0$caucasian$1
1467.06$-0.895$0.27$-0.504$-0.262$-0.836$-0.438$0.465$0.934$0.199$-0.711$0.73$0.145$idc91a49d0$male$49$73.0$255.0$caucasian$1
1579.19$-0.637$-0.16$-0.754$-0.441$-0.742$-0.441$0.625$0.766$0.047$-0.832$0.5$0.273$id8af5374b$male$47$75.0$238.0$caucasian$1
2136.07$-0.523$0.297$-0.918$-0.305$-0.762$-0.465$-0.102$1.055$0.016$-0.699$$0.129$idd80ac2b4$female$29$73.0$154.0$caucasian$1
1736.61$-0.969$$0.051$-0.492$-0.754$-0.445$0.191$1.078$0.133$-0.77$0.594$0.094$id9603e9c3$male$30$72.0$198.0$asian$1
990.48$0.047$0.91$-0.375$-0.242$-0.922$-0.336$0.625$0.688$0.398$-0.797$0.586$0.07$idf540d82b$female$41$64.0$125.0$caucasian$1
1070.03$-0.816$$-0.082$-0.348$-0.785$-0.465$$0.66$0.156$-0.809$0.563$$idc91a49d0$male$49$73.0$255.0$caucasian$1
1642.53$-0.805$-0.086$-0.645$-0.324$-0.828$-0.465$0.039$0.977$0.082$-0.688$0.691$0.117$idc91a49d0$male$49$73.0$255.0$caucasian$1
1819.95$-1.008$0.316$0.188$-0.555$-0.645$-0.469$0.262$$0.039$-0.848$0.551$0.234$idfc5f05e4$female$30$$110.0$caucasian$1
1052.06$-1.004$0.25$-0.031$-0.293$-0.816$-0.473$0.684$$0.156$-0.781$0.578$0.195$idbae5a811$female$35$72.0$145.0$asian$1
1240.65$-0.621$$-0.645$-0.422$-0.813$-0.559$0.414$0.781$-0.082$-0.574$0.645$0.211$idc91a49d0$male$49$73.0$$caucasian$1
2080.3$-0.465$0.0$-0.918$-0.445$-0.719$-0.492$0.352$0.938$-0.09$-0.797$0.605$0.145$id4ea159a8$female$32$64.0$115.0$caucasian$1
2176.38$-0.582$$-0.844$-0.449$-0.734$-0.449$0.121$1.008$0.012$-0.844$0.535$0.16$id37a54bbf$female$52$68.0$206.0$black$1
1976.66$-0.957$0.465$-0.152$-0.418$-0.734$-0.461$0.203$1.0$0.133$-0.773$0.645$0.18$id3e3e50c7$female$50$65.0$125.0$caucasian$1
2047.12$-0.941$0.32$0.156$-0.457$-0.684$-0.496$0.199$0.957$0.008$-0.652$0.531$0.121$idf5e3678b$male$52$71.0$165.0$caucasian$1
1364.87$-0.832$0.246$-0.273$-0.223$-0.809$-0.41$0.375$0.941$0.063$-0.691$0.773$0.184$id079c763c$female$41$65.0$200.0$black$1
2013.11$-0.563$0.395$-0.613$-0.469$$-0.434$0.191$1.0$0.063$-0.777$0.574$0.145$id7c20ee7a$female$44$$140.0$caucasian$1
1459.08$-0.875$0.301$-0.504$-0.285$-0.844$-0.484$0.48$0.922$0.129$$0.699$0.191$id1c7e64ad$female$54$62.0$165.0$caucasian$1
2082.28$-0.457$0.004$-0.93$-0.445$-0.711$-0.492$0.34$0.926$-0.07$-0.793$0.605$0.137$id86237981$male$48$74.0$310.0$caucasian$1
1013.09$-0.703$0.453$0.625$-0.176$-0.855$-0.539$0.578$0.859$0.125$-0.727$0.691$0.176$idff99de96$female$33$66.0$138.0$asian$1
1492.08$-0.656$0.492$-0.629$-0.496$-0.668$-0.41$0.672$0.746$0.16$-0.816$0.52$$idf1ce9a0f$female$52$58.0$130.0$caucasian$1
2081.46$-0.453$0.008$-0.906$-0.449$-0.715$-0.488$0.402$0.91$-0.02$-0.801$0.605$0.148$id8af5374b$male$47$75.0$238.0$caucasian$1
1442.77$-1.66$0.68$-0.195$-0.453$-0.781$$0.57$0.746$0.262$-0.824$0.645$0.172$id5308a7d6$female$24$63.0$100.0$caucasian$1
1526.95$-0.5$-0.168$-0.867$-0.422$-0.746$-0.434$0.578$0.762$0.242$-0.848$0.516$0.188$id8e66893c$female$39$63.0$114.0$asian$1
1970.96$-0.914$0.332$-0.117$$-0.777$-0.438$0.262$0.992$0.172$-0.773$0.629$0.102$id650857ca$male$34$70.0$140.0$caucasian$1
2127.48$-0.605$-0.027$-0.895$-0.355$$$-0.02$0.887$0.016$-0.621$0.664$0.09$id8af5374b$male$47$75.0$238.0$caucasian$1
1671.66$-1.035$0.27$0.137$-0.469$-0.648$-0.434$0.27$0.961$0.051$-0.832$$0.152$idd80ac2b4$female$29$73.0$154.0$caucasian$1
1780.63$-0.957$0.344$0.063$-0.473$-0.68$-0.445$0.238$0.965$0.086$-0.793$0.621$0.184$id1f372081$male$31$70.0$187.0$caucasian$1
1955.95$-0.93$0.363$0.109$-0.547$-0.723$-0.434$0.32$0.926$0.199$-0.832$0.551$0.148$id9603e9c3$male$30$72.0$198.0$asian$1
2069.99$-1.02$0.188$0.273$-0.316$-0.777$-0.488$0.238$1.008$-0.07$-0.688$0.711$0.121$id9603e9c3$male$30$72.0$198.0$asian$1
1943.82$$0.949$-0.266$-0.629$-0.613$-0.449$0.422$0.902$0.113$-0.887$0.434$0.207$idff99de96$female$33$66.0$138.0$asian$1
1261.1$-1.039$0.207$0.191$$-0.641$-0.617$0.508$0.859$-0.098$-0.703$0.582$0.391$id7c20ee7a$female$44$70.0$140.0$caucasian$1
2150.09$-0.566$0.039$-0.848$$-0.738$-0.449$0.121$1.023$0.027$-0.836$0.602$0.117$id079c763c$female$41$65.0$200.0$black$1
1234.76$-0.547$0.395$-0.73$-0.41$-0.789$-0.465$0.449$0.934$0.031$-0.727$0.695$0.145$idf540d82b$female$41$64.0$125.0$caucasian$1
1679.0$-1.035$0.379$0.078$-0.504$-0.656$-0.398$0.359$$0.078$-0.879$0.625$0.172$id3e3e50c7$female$50$65.0$125.0$caucasian$1
1533.41$-0.488$-0.164$-0.859$-0.418$-0.746$$0.578$0.766$0.246$-0.848$$0.188$idff99de96$female$33$66.0$138.0$asian$1
1450.93$-0.895$0.426$-0.496$-0.32$-0.652$-0.504$0.492$0.711$0.074$-0.75$0.711$0.313$idfc5f05e4$female$30$65.0$110.0$caucasian$1
1402.26$-0.992$0.363$-0.117$-0.391$-0.766$-0.441$0.535$0.773$0.129$-0.766$0.66$0.254$id1c7e64ad$female$54$62.0$165.0$caucasian$1
2023.14$-0.789$0.645$-0.172$-0.461$-0.746$$0.168$0.977$0.031$-0.926$0.602$-0.023$idbae5a811$female$35$72.0$145.0$asian$1
986.08$0.531$0.727$-0.379$-0.258$-0.879$-0.453$0.688$0.688$0.289$-0.813$0.602$$id37a54bbf$female$52$68.0$206.0$black$1
2265.51$-0.902$0.105$0.352$-0.398$-0.887$-0.465$0.043$1.012$0.125$-0.691$0.551$0.082$id8af5374b$male$47$75.0$238.0$caucasian$1
1613.4$-1.023$0.418$-0.148$-0.52$-0.762$-0.535$0.254$0.957$0.016$-0.824$0.598$0.184$ida61e8ddf$male$34$70.0$181.0$caucasian$1
1938.14$-0.988$0.176$0.102$-0.355$-0.836$-0.434$0.113$0.98$0.145$-0.754$0.676$$id8af5374b$male$47$75.0$238.0$caucasian$1
1315.04$-0.668$0.332$-0.754$-0.363$-0.848$-0.426$$0.855$0.223$-0.734$0.727$$id5993bf4a$female$45$69.0$141.0$caucasian$1
1117.05$-1.008$0.273$0.031$-0.32$-0.793$-0.473$0.25$0.973$0.117$-0.758$0.602$0.301$idd80ac2b4$female$29$73.0$154.0$caucasian$1
1803.31$-0.941$0.227$0.094$-0.473$-0.715$-0.453$0.16$$0.02$-0.832$0.551$0.156$idf1ce9a0f$female$52$58.0$130.0$caucasian$1
2239.51$-0.91$0.188$0.031$-0.473$-0.75$-0.465$0.16$1.023$-0.004$-0.734$0.605$0.063$idd80ac2b4$female$29$73.0$154.0$caucasian$1
1667.89$-0.949$0.336$0.063$-0.52$-0.707$-0.438$$0.914$0.043$-0.816$0.578$0.211$idf5e3678b$male$52$71.0$165.0$caucasian$1
2163.86$-0.566$0.059$-0.848$-0.445$-0.73$-0.449$0.121$1.008$$-0.84$0.531$0.184$idc735fc09$male$29$76.0$250.0$caucasian$1
1725.66$-0.938$0.402$0.035$-0.531$-0.664$-0.449$0.238$0.953$0.094$-0.816$0.594$0.16$id5308a7d6$female$24$63.0$100.0$caucasian$1
1196.32$-0.957$0.246$0.141$-0.336$-0.672$-0.43$0.41$0.84$-0.016$-0.68$0.688$0.203$id650857ca$male$34$70.0$140.0$caucasian$1
1539.25$-0.484$-0.164$-0.863$-0.418$-0.746$$0.582$0.762$0.242$-0.852$0.527$0.18$id82b9735c$male$43$71.0$$caucasian$1
1838.15$-0.961$0.25$0.203$-0.438$-0.602$-0.449$0.141$$0.031$-0.75$$0.137$id7c20ee7a$female$44$70.0$140.0$caucasian$1
1492.46$-0.73$0.438$-0.648$-0.496$-0.723$-0.473$0.609$0.789$0.141$-0.816$$0.137$id5308a7d6$female$24$63.0$100.0$caucasian$1
1126.87$-0.777$0.508$$-0.578$-0.789$-0.242$0.469$0.883$0.281$-0.906$0.445$0.152$id5993bf4a$female$45$69.0$141.0$caucasian$1
1445.37$$0.387$-0.547$-0.445$-0.762$$0.602$0.805$0.121$-0.719$0.559$0.227$idfc5f05e4$female$30$$110.0$caucasian$1
2109.41$-0.457$0.078$-0.934$-0.457$-0.664$-0.457$0.172$0.988$-0.027$-0.801$0.602$0.199$idc735fc09$male$29$76.0$250.0$caucasian$1
1354.72$-0.969$0.254$0.203$-0.422$-0.781$-0.5$0.574$0.809$0.043$-0.766$0.637$0.344$id9603e9c3$male$30$72.0$198.0$asian$1
1089.6$-0.629$0.68$-0.586$-0.563$-0.672$-0.453$0.84$0.508$0.184$-0.887$0.426$0.336$id650857ca$male$34$70.0$140.0$caucasian$1
1143.68$$0.332$-0.004$-0.398$-0.723$-0.566$0.477$0.836$-0.102$-0.742$0.578$0.273$id5993bf4a$female$45$69.0$141.0$caucasian$1
1406.82$-1.039$0.469$-0.164$-0.449$-0.691$-0.441$0.629$0.785$0.121$-0.82$0.609$0.305$idf540d82b$female$41$64.0$125.0$caucasian$1
1825.28$-1.004$0.406$0.258$-0.5$-0.711$-0.453$0.23$0.969$0.082$-0.871$0.59$0.121$id5993bf4a$female$45$69.0$141.0$caucasian$1
2093.68$-0.496$0.078$-0.891$-0.449$-0.715$-0.492$0.137$1.0$-0.051$-0.879$0.465$0.152$idff99de96$female$33$66.0$138.0$asian$1
1508.06$-0.664$0.418$-0.699$-0.473$-0.73$-0.43$0.602$0.781$$-0.852$0.609$0.125$id82b9735c$male$43$71.0$185.0$caucasian$1
